Compound	m.z	Retention.time..min.	Mode	Intensity	M27_KV_E	M12_EX_E	M9_EX_E	Y8_KV_E	M21_DEV_E	AY10_KV_E	AO13_KV_E	AO10_KV_E	M7_EX_E	AY3_KV_E	AY1_KV_E	M29_KV_E	AY2_KV_E	M8_EX_E	M18_D6_E	O9_KV_E	MA_M2_E	AO8_KV_E	M24_DEV_E	M4_D6_E	M5_D6_E	Y9_KV_E	O13_KV_E	O11_KV_E	M28_KV_E	O8_KV_E	M10_DEV_E	Y6_KV_E	M19_D6_E	M13_DEV_E	Y7_KV_E	AO3_KV_E	QC1	QC2	QC3	LipidIon	FattyAcid	Class	IonFormula	RT_LS	mz_LS	mscore	tscore
18.26_686.5148m/z	686.5148	18.26	Accucore_C18_neg	50033.91	81149.93	96800.50	94007.24	38744.69	233321.90	3336.34	15790.21	33738.10	261408.87	3472.03	1223.06	80631.30	2660.74	90476.36	127075.02	35573.69	56069.97	28626.82	103260.90	83865.60	76415.88	43997.85	12756.50	32289.29	101464.91	24399.11	110988.24	36868.96	80983.65	100623.13	40845.54	29870.43	83686.49	81957.99	83017.61	PE(16:1e/17:1)-H	(16:1e/17:1)	PE	C38 H73 O7 N1 P1	18.25	686.5130	9.523901108	0.830884549
16.78_846.5286m/z	846.5286	16.78	Accucore_C18_neg	49317.41	5406.87	190189.41	186678.99	49211.17	443694.82	11728.28	37372.26	60412.38	384741.98	19214.62	9243.20	17049.97	24804.13	207458.76	65679.52	48514.41	16052.86	59977.69	237862.93	39529.41	49423.64	62574.80	14813.87	38417.93	28502.30	24201.02	217842.06	57651.71	59817.46	216392.72	39418.40	73130.76	116965.50	106099.84	114277.89	PS(19:1/22:6)-H	(19:1/22:6)	PS	C47 H77 O10 N1 P1	16.85	846.5291	11.6880936	0.43656219
13.97_750.5091m/z	750.5091	13.97	Accucore_C18_pos	49295.62	49096.17	352190.00	275986.44	105413.79	484612.20	12363.99	35311.79	64383.13	370704.38	4741.72	10836.54	18277.84	19239.62	217162.17	32993.00	28354.14	24951.24	91537.72	268311.79	27510.73	33825.45	88553.31	15661.90	32701.15	49495.08	13026.46	295764.98	107442.54	44257.43	311650.92	73621.29	129049.38	203628.27	196568.55	190246.53	PC(12:0/22:6)+H	(12:0/22:6)	PC	C42 H73 O8 N1 P1	13.92	750.5068	6.144672861	1.303638533
16.49_748.4923m/z	748.4923	16.49	Accucore_C18_neg	48089.01	15626.04	218576.75	186664.95	80085.18	581721.94	26657.08	80080.81	141855.99	321946.98	19673.03	17197.95	16063.63	31801.55	194791.85	31889.07	45660.30	3783.17	110563.19	292072.92	15885.70	22541.07	77707.51	13832.37	36583.61	15897.63	16672.17	298261.11	51305.34	27256.56	286176.24	50517.72	144102.96	131260.99	121415.94	122669.85	PE(15:0/22:6)-H	(15:0/22:6)	PE	C42 H71 O8 N1 P1	16.47	748.4923	5.30660226	0.291560045
18.11_816.5179m/z	816.5179	18.11	Accucore_C18_neg	47335.54	39481.42	69624.48	62974.16	19942.52	71634.52	40766.57	85989.97	148905.70	88988.24	53855.59	40747.76	45618.40	67918.14	59903.00	61232.83	20990.26	41397.80	125937.00	41744.65	49052.68	41980.12	20318.10	3570.53	12627.61	61223.45	7803.62	60614.56	16421.56	42136.26	60842.86	17819.86	133306.41	65683.91	68078.30	67390.24	PS(18:3e/22:5)-H	(18:3e/22:5)	PS	C46 H75 O9 N1 P1	17.80	816.5185	6.497425758	0.974581749
20.20_648.6319m/z	648.6319	20.20	Accucore_C18_pos	45267.86	26301.16	239249.89	214951.41	56345.20	509369.10	38788.44	91065.92	124393.90	439269.09	41777.28	38110.98	21235.59	50892.70	213189.41	38016.96	28723.53	16431.67	125961.98	256359.66	24100.19	34635.81	48758.44	10689.30	25843.48	23789.43	19705.50	374818.46	58340.28	36006.91	332850.30	37544.84	183731.75	160165.79	156786.43	163354.30	Cer(d18:1/24:1)+H	(d18:1/24:1)	Cer	C42 H82 O3 N1	20.20	648.6289	27.63646532	0.219389468
14.47_903.5050m/z	903.5050	14.47	Accucore_C18_neg	42752.26	634.75	80048.00	56613.24	42950.27	212848.79	24925.69	69799.55	143566.67	116467.10	26181.07	25956.50	453.81	58780.16	60510.75	934.24	8219.69	264.14	154716.03	131492.01	534.08	13.94	43306.75	76.01	6231.65	1157.49	10635.31	57082.37	126075.68	216.14	65823.62	42554.24	143149.51	66087.05	63569.45	66992.93	PI(18:3/22:6)-H	(18:3/22:6)	PI	C49 H76 O13 N0 P1	14.46	903.5029	6.751250827	0.888153197
16.36_762.5062m/z	762.5062	16.36	Accucore_C18_neg	41499.43	33209.47	164856.39	133432.94	66461.76	328743.21	10522.54	32446.63	52690.86	237367.83	7205.16	9470.83	32630.79	17169.77	140551.52	19833.51	51557.80	21661.80	49001.37	179992.87	19755.13	19189.17	61475.06	6041.66	33997.50	32821.54	22789.95	163435.67	112508.32	16134.72	169007.19	54853.04	65553.16	81172.36	72680.33	80358.86	PE(18:1/20:5)-H	(18:1/20:5)	PE	C43 H73 O8 N1 P1	16.66	762.5079	24.44629808	0.090087118
18.75_636.5593m/z	636.5593	18.75	Accucore_C18_pos	40812.40	38226.37	193784.68	148840.02	40212.76	212349.05	12785.11	21521.89	27102.66	165937.14	16887.98	16610.35	24896.54	17157.29	148968.96	52457.22	69635.89	32535.38	39954.57	163201.48	46464.44	52379.68	34569.87	17569.92	31149.36	41412.04	35747.34	125254.71	84755.41	63147.59	140334.37	45744.04	33945.47	86481.07	77811.50	82910.77	DG(18:1/18:2)+NH4	(18:1/18:2)	DG	C39 H74 O5 N1	18.76	636.5562	5.275530019	1.455448587
16.63_766.5396m/z	766.5396	16.63	Accucore_C18_neg	40165.23	23740.56	128235.17	92616.25	41528.82	249617.39	8352.63	24697.82	59155.50	171725.09	10883.71	8443.63	20298.44	28468.52	94467.60	40001.06	20453.50	50965.27	70613.36	148119.43	27987.98	40329.41	37864.87	1145.11	12858.22	33918.98	17727.84	54460.83	177649.83	37602.13	67566.48	48624.12	49902.12	72951.57	69320.13	70782.09	PE(18:1/20:3)-H	(18:1/20:3)	PE	C43 H77 O8 N1 P1	16.62	766.5392	3.253021532	1.172715256
4.01_526.2950m/z	526.2950	4.01	Accucore_C18_neg	40122.65	37117.24	48744.50	40193.16	32803.05	85410.20	22992.16	26885.24	62685.80	63568.63	14795.96	19878.37	29705.97	31106.52	53428.20	97908.52	45851.15	35406.95	67033.85	76706.65	40052.15	48432.32	48630.21	16275.05	36485.38	37016.49	25777.35	78983.97	56747.50	39170.55	72882.79	37048.79	57312.00	47823.02	63145.96	59582.86	LPE(22:5)-H	(22:5)	LPE	C27 H45 O7 N1 P1	4.02	526.2939	5.324311301	7.650870893
17.30_630.5112m/z	630.5112	17.30	Accucore_C18_pos	39153.89	54736.00	836814.48	620714.63	38384.46	791665.54	1724.53	36962.27	4774.07	738543.33	560.32	0.00	37278.34	1850.42	653830.34	145412.37	145233.16	24738.35	30619.56	734049.72	80375.21	125287.59	35392.89	5718.65	39594.63	88515.98	13350.81	1018377.96	4483.93	145849.84	953871.04	20855.40	38713.14	260471.41	240179.01	265055.50	DG(14:0/22:6)+NH4	(14:0/22:6)	DG	C39 H68 O5 N1	17.28	630.5092	18.75616856	1.827161513
18.85_824.6125m/z	824.6125	18.85	Accucore_C18_pos	38877.27	43066.52	107297.00	101484.70	40801.68	152517.53	756.02	5102.74	29573.53	151191.06	3338.31	3487.05	41160.16	3006.34	107776.07	49394.74	204725.37	26920.28	15682.98	62631.09	29243.93	36952.87	23329.19	5733.24	29315.51	45114.92	26873.78	77225.85	41528.05	75548.87	82813.49	31417.45	23979.04	61451.20	55065.71	65612.50	PC(16:1/21:0)+Na| PC(19:0/20:4)+H| PC(19:0/20:4)+H	(16:1/21:0)| (19:0/20:4)| (19:0/20:4)	PC| PC| PC	C45 H88 O8 N1 P1 Na1| C47 H87 O8 N1 P1| C47 H87 O8 N1 P1	19.2952087272588| 18.4808095558335| 19.283	824.61397847| 824.61638347| 824.61638347	7.94168441945424| 16.4679183391401| 8.1152873926462	0.310799253034373| 0.216552631570367| 0.98499975083622
13.96_724.4931m/z	724.4931	13.96	Accucore_C18_pos	38767.66	39383.70	362240.86	281677.43	119338.89	586700.14	5789.20	18948.08	27468.98	423418.85	4069.83	4359.27	24238.76	7647.14	250702.14	37935.19	38151.63	20715.48	29029.10	286547.14	25271.60	30355.00	101847.98	3720.76	29807.44	41450.53	12586.41	334820.01	101356.01	49918.57	365225.59	93759.46	46234.92	143590.52	136645.25	145389.77	PC(10:0/22:5)+H	(10:0/22:5)	PC	C40 H71 O8 N1 P1	13.92	724.4912	7.496653502	1.031501007
17.75_672.4995m/z	672.4995	17.75	Accucore_C18_neg	38624.96	77509.63	80041.26	87987.30	18513.50	142490.88	2791.37	9945.72	23382.32	169281.18	4389.25	1546.25	75131.27	3090.36	89860.28	94337.74	27855.97	49393.94	15992.44	66535.37	66185.96	62308.01	22112.24	10836.43	27657.80	99587.35	17855.36	67403.93	21931.34	63012.24	83286.94	20054.33	20199.66	59528.23	57993.57	59918.93	PE(16:1e/16:1)-H	(16:1e/16:1)	PE	C37 H71 O7 N1 P1	17.76	672.4974	4.904471822	0.780898019
15.79_780.4844m/z	780.4844	15.79	Accucore_C18_neg	36882.44	4038.65	105907.70	103581.10	39383.49	274825.48	24300.92	54604.98	152425.81	210827.70	31389.99	20404.78	4125.89	45706.18	111015.79	13273.00	17294.70	2207.04	98587.58	110265.74	5374.34	6869.21	49610.64	1769.10	12826.68	5518.40	10517.78	115786.09	44625.55	14358.87	131269.55	34381.39	119383.49	81338.16	73499.23	76869.42	PS(16:0/20:5)-H	(16:0/20:5)	PS	C42 H71 O10 N1 P1	15.80	780.4821	6.110870478	0.572668934
13.31_774.5089m/z	774.5089	13.31	Accucore_C18_pos	36690.99	20992.83	162894.89	114102.08	63521.49	262862.27	14320.57	44059.83	80115.31	195946.93	9703.81	13583.43	18505.62	29322.16	110641.34	25233.97	9602.35	15275.23	86857.19	130062.11	5787.58	5558.09	60311.30	0.00	4078.73	22965.25	2957.18	132338.20	80244.71	26250.89	131181.47	55851.29	96678.72	77527.29	76967.50	80709.25	PC(22:6/14:2)+H	(22:6/14:2)	PC	C44 H73 O8 N1 P1	13.37	774.5068	4.485924329	1.650871942
16.61_758.4991m/z	758.4991	16.61	Accucore_C18_neg	34403.96	613.49	143685.60	132059.30	44808.17	425561.06	5862.14	17627.82	73834.83	289014.94	10653.40	5653.10	1522.59	19775.30	165023.84	30563.27	34730.18	1143.73	52410.99	193933.50	16998.98	26815.16	56478.13	3158.49	34077.75	4982.46	19828.26	117635.88	118189.08	31532.06	150036.43	46088.43	58039.54	85521.61	83299.09	87368.52	PS(16:0/18:2)-H	(16:0/18:2)	PS	C40 H73 O10 N1 P1	16.62	758.4978	20.48532991	0.425667121
16.01_688.5296m/z	688.5296	16.01	Accucore_C18_pos	33378.16	49924.25	89804.06	84174.62	13317.12	142417.62	11516.10	33480.13	72987.92	171702.93	9644.29	9241.76	41569.42	12532.69	78634.71	33276.19	26787.62	34985.99	59022.74	50943.85	26816.40	26542.72	14004.14	5423.98	18483.01	49177.33	8830.25	67602.50	11072.46	31793.22	58556.22	8773.45	68365.06	51193.35	47372.07	51110.88	PC(12:0e/18:2)+H	(12:0e/18:2)	PC	C38 H75 O7 N1 P1	16.03	688.5276	8.557647983	0.289741911
23.78_688.6056m/z	688.6056	23.78	Accucore_C18_pos	32941.33	24351.60	76477.53	92157.86	74759.63	140782.84	835.91	5788.78	28466.12	236361.20	1529.75	1240.01	18644.49	3718.02	84766.22	60351.79	455920.09	5504.52	36269.53	30892.06	5137.43	34574.66	24901.04	15983.82	31308.01	39706.36	20521.15	99351.96	26263.36	111159.29	100096.78	44770.36	83023.90	82384.64	76419.31	88687.98	ChE(20:5)+NH4	(20:5)	ChE	C47 H78 O2 N1	23.76	688.6027	6.622850404	13.05578494
17.18_662.4776m/z	662.4776	17.18	Accucore_C18_neg	32371.98	0.00	235886.56	212617.42	74412.49	639664.38	17049.24	57499.46	90952.02	346058.06	12079.16	11582.96	0.00	18648.08	219668.10	2113.26	19188.92	0.00	72925.43	339161.60	1348.98	2232.14	73395.70	5794.00	15949.38	0.00	7772.65	384161.93	54906.47	1876.83	356406.91	45555.04	105762.17	128860.55	115580.51	121530.79	PE(16:0/14:0)-H	(16:0/14:0)	PE	C35 H69 O8 N1 P1	17.16	662.4766	13.6148404	0.458444727
16.25_710.4777m/z	710.4777	16.25	Accucore_C18_neg	32022.35	7762.24	91481.97	67402.30	62431.13	223478.94	14067.39	36114.72	69976.19	137500.24	11960.55	13597.46	7704.72	27929.99	72026.91	13296.89	12243.92	3146.47	71874.50	110191.65	6093.97	5293.73	56482.93	2668.73	10745.45	8501.03	7417.60	111851.08	66419.76	11188.23	106993.43	51227.91	78092.29	62216.87	58710.47	57135.15	PE(18:4/16:0)-H	(18:4/16:0)	PE	C39 H69 O8 N1 P1	16.23	710.4766	7.753700423	0.123165868
18.56_756.5583m/z	756.5583	18.56	Accucore_C18_neg	31370.66	29751.43	128740.59	109423.30	34754.32	213030.07	1015.83	5739.68	10547.73	196660.21	1174.35	1075.52	29625.50	2289.96	102368.21	36823.85	53026.38	27802.24	11801.38	106391.99	27222.07	32762.22	35297.86	6052.06	20298.05	37884.88	13806.07	98365.63	53080.43	31235.74	95548.21	31505.57	13382.71	57371.13	54569.02	58382.37	PE(19:1/18:1)-H	(19:1/18:1)	PE	C42 H79 O8 N1 P1	18.57	756.5549	4.529724832	0.043269215
17.22_636.4983m/z	636.4983	17.22	Accucore_C18_pos	29937.94	36078.59	11386.84	31923.45	30857.41	0.00	22288.41	20021.09	27405.22	20528.95	36886.39	28813.10	31484.68	38615.62	28882.12	41420.03	28227.42	32935.24	23534.07	19566.57	34375.93	29570.16	26246.48	32047.20	39771.61	49470.29	31423.94	26581.04	27510.93	40023.46	22619.78	33978.15	30305.73	49954.77	41532.96	39777.28	LPC(26:0)+H	(26:0)	LPC	C34 H71 O7 N1 P1	17.53	636.4963	29.10442954	1.886622801
14.82_661.5302m/z	661.5302	14.82	Accucore_C18_pos	28281.83	13276.11	72013.72	50581.65	22358.40	112536.59	16962.29	24743.82	63539.49	108057.77	29075.31	23787.04	8956.75	43071.40	48197.54	25052.07	10337.74	26832.71	54369.17	40722.36	31860.24	34780.15	19944.60	4499.92	6729.73	16396.19	10573.09	27488.34	58623.41	35215.13	30908.75	21518.07	43262.62	44860.20	42015.02	46017.06	SM(d18:1/13:0)+H| SM(d18:1/13:0)+H	(d18:1/13:0)| (d18:1/13:0)	SM| SM	C36 H74 O6 N2 P1| C36 H74 O6 N2 P1	14.7748748138182| 15.0449276005695	661.52790247| 661.52790247	7.17829241433562| 9.75954460154527	1.5034643046172| 1.25040001227275
14.84_685.5304m/z	685.5304	14.84	Accucore_C18_pos	28200.85	11869.09	44972.65	43284.28	13363.86	93664.41	82010.82	135912.45	311035.29	79495.97	74531.87	77872.83	9281.02	117170.24	42400.94	18402.95	19462.50	10253.29	211037.12	27164.72	18520.92	29236.98	13665.28	4212.08	13614.60	12857.07	9245.93	45720.69	3362.34	20575.16	42656.48	6764.70	245579.45	81755.45	75096.03	81774.03	SM(d18:2/15:1)+H	(d18:2/15:1)	SM	C38 H74 O6 N2 P1	14.84	685.5279	6.560499613	1.309177994
20.03_646.6128m/z	646.6128	20.03	Accucore_C18_pos	27846.98	36820.65	32603.67	38152.53	29457.14	14514.60	3290.59	3590.12	34501.74	30324.86	79309.23	49826.34	23923.86	45394.23	28140.61	43974.27	607.49	11805.14	40025.78	38478.20	27553.36	6203.47	29206.11	12698.53	5241.86	24369.22	5101.75	21225.30	21204.61	10863.47	28888.47	21181.34	35263.16	32707.60	18136.26	20357.09	Cer(d22:0/20:3)+H	(d22:0/20:3)	Cer	C42 H80 O3 N1	19.84	646.6133	5.127032165	0.286387655
16.29_736.4930m/z	736.4930	16.29	Accucore_C18_neg	27175.47	20021.24	117983.39	96843.46	59810.04	237397.77	12479.39	28629.46	53733.45	168710.41	4420.34	5573.94	16405.16	10845.39	96872.01	14711.57	25721.47	9472.69	43429.67	131208.27	12997.33	12279.93	55738.58	5285.14	19104.29	20380.89	14882.96	126755.40	57789.24	15650.23	134363.54	51736.42	59348.89	63528.88	59361.97	64983.54	PE(16:0/20:5)-H	(16:0/20:5)	PE	C41 H71 O8 N1 P1	16.63	736.4923	50.21831634	0.233659552
15.89_662.5143m/z	662.5143	15.89	Accucore_C18_pos	26909.11	38253.59	71564.88	73311.01	12215.04	114742.17	20722.92	65340.64	134183.97	171729.95	11895.52	9254.10	34919.80	15319.20	71669.06	28165.79	15874.27	21084.13	94381.48	38659.79	21266.60	16409.80	12963.51	2421.76	10858.51	35787.70	4452.23	59879.53	380.05	25652.44	45621.83	6446.70	123563.83	57978.62	55249.91	57153.77	LPC(28:1)+H	(28:1)	LPC	C36 H73 O7 N1 P1	15.88	662.5119	7.067759751	0.157088771
15.21_544.4957m/z	544.4957	15.21	Accucore_C18_pos	25081.02	21723.49	29113.24	25410.04	24616.54	61834.83	13496.91	25756.36	41546.81	63884.78	11462.84	9406.11	18068.18	13238.13	24735.67	33815.20	24772.32	15245.35	37634.82	34958.79	22103.78	24178.06	25389.71	12232.15	27959.20	20214.81	25808.35	33524.08	18487.10	26511.25	44561.91	23243.83	37097.69	34879.12	32714.78	34566.53	Cer(t18:0/14:0+O)+H	(t18:0/14:0+O)	Cer	C32 H66 O5 N1	15.18	544.4936	9.158845032	1.868183833
14.52_580.4357m/z	580.4357	14.52	Accucore_C18_pos	24365.55	31102.25	24638.06	30066.78	15848.03	88314.87	9797.48	10819.18	32298.52	48207.11	7249.87	4999.88	28385.15	6543.48	26309.09	66275.95	24117.13	24613.96	18959.15	39705.22	39613.49	47711.47	17410.16	5601.05	16677.05	35126.50	10709.56	22380.25	20942.07	59281.25	25805.39	12595.89	20766.88	36763.85	35081.66	36385.13	LPC(22:0)+H	(22:0)	LPC	C30 H63 O7 N1 P1	14.51	580.4337	16.6602228	0.01345987
10.29_732.4848m/z	732.4848	10.29	Accucore_C18_neg	23080.86	17931.71	49593.80	52445.69	8363.96	61549.01	11648.17	27797.34	42917.04	73800.62	9063.20	6280.30	18488.75	12318.85	51744.08	24827.89	6188.88	21647.35	33893.95	34359.41	24200.71	22250.60	9948.47	766.46	3390.43	22761.44	1254.59	24267.64	23400.27	31397.67	31373.15	8514.70	33946.80	35366.36	34799.26	36565.58	PS(18:1/14:0)-H	(18:1/14:0)	PS	C38 H71 O10 N1 P1	10.30	732.4821	5.676071938	6.593874586
17.32_696.4980m/z	696.4980	17.32	Accucore_C18_neg	22968.75	21285.72	57080.27	37780.62	14823.98	116687.89	333.14	3830.65	22640.47	78761.77	2134.97	707.23	20312.60	6496.26	37580.23	48017.30	6629.58	56223.32	23297.04	79006.17	29152.29	38817.27	16658.42	0.00	4704.12	37673.01	11621.16	18585.24	99962.15	37482.01	24034.61	34222.42	11343.80	41280.78	40050.04	38037.19	PE(16:1e/18:3)-H	(16:1e/18:3)	PE	C39 H71 O7 N1 P1	17.30	696.4974	4.39805307	0.70381534
14.38_750.5095m/z	750.5095	14.38	Accucore_C18_pos	22505.26	17509.10	179148.31	154587.45	49940.61	305612.98	4115.35	21643.58	39260.88	213443.78	789.06	2273.79	11071.97	7044.85	153180.98	19703.01	15637.34	9953.98	34910.92	154726.76	9500.72	13249.62	44387.93	729.40	8307.84	15197.02	1834.11	153262.15	54242.92	23366.94	164506.23	30352.84	44202.74	76222.72	77979.72	70046.45	PC(12:0/22:6)+H	(12:0/22:6)	PC	C42 H73 O8 N1 P1	14.36	750.5068	3.662697981	0.835702883
3.90_572.3367m/z	572.3367	3.90	Accucore_C18_pos	22497.23	41509.79	22457.57	23679.33	8682.56	19604.09	32877.37	42625.16	73631.62	29907.00	42136.04	30270.97	29883.87	44505.95	22536.89	17711.52	5553.00	23983.76	57636.21	9421.38	18890.16	21880.26	6834.42	4826.73	5708.30	44053.31	6542.58	9592.78	11275.33	29115.38	11614.03	6821.09	41932.86	49997.88	43350.20	41372.90	PC(10:0/11:4)+H	(10:0/11:4)	PC	C29 H51 O8 N1 P1	3.81	572.3347	3.832558085	8.216914604
16.76_648.4620m/z	648.4620	16.76	Accucore_C18_neg	21494.55	60539.44	55405.46	66390.05	9191.28	43998.44	0.00	0.00	0.00	64826.39	0.00	0.00	60403.44	0.00	53345.20	44602.17	14086.48	56154.21	0.00	25279.91	34624.14	34722.60	8679.40	1362.62	8206.21	70077.37	2755.21	26765.96	17709.19	47507.17	28872.75	5464.19	0.00	29982.84	29147.21	29297.69	PE(11:0/18:0)-H	(11:0/18:0)	PE	C34 H67 O8 N1 P1	16.73	648.4610	10.54281301	0.431176545
17.18_772.5301m/z	772.5301	17.18	Accucore_C18_neg	21462.62	19624.89	114336.38	79875.19	25512.18	189576.06	948.54	7299.35	14242.29	191532.73	1290.34	421.50	12677.81	2213.24	76830.97	32214.17	25558.80	22052.88	9222.99	83581.76	30265.68	26111.16	20872.35	662.05	9763.59	17871.16	3981.38	95439.72	54950.61	25042.42	84168.44	20795.54	17432.17	40656.37	36150.78	40256.94	PE(18:2e/22:6)-H	(18:2e/22:6)	PE	C45 H75 O7 N1 P1	17.53	772.5287	48.44161191	0.643194019
14.67_764.5242m/z	764.5242	14.67	Accucore_C18_pos	20015.63	17706.88	103137.29	67918.47	31252.65	166352.78	4638.59	18098.36	34693.20	134334.96	2923.62	3743.98	11854.27	9482.43	64350.67	17485.88	4694.42	15331.95	34551.92	80026.31	4260.17	5960.39	29529.80	142.46	1846.37	20973.00	2239.93	45566.61	85299.52	19058.27	50510.57	35332.10	39563.85	39785.76	42571.46	43034.18	PC(22:6/13:0)+H| PC(22:6/13:0)+H	(22:6/13:0)| (22:6/13:0)	PC| PC	C43 H75 O8 N1 P1| C43 H75 O8 N1 P1	14.6543046231877| 15.0198145214513	764.52248347| 764.52248347	4.10541962524871| 4.55996855084791	0.768771588073817| 0.520189588073817
14.26_700.4935m/z	700.4935	14.26	Accucore_C18_pos	19189.51	13468.81	84329.78	67260.20	40773.72	144767.34	3179.61	15001.66	25879.71	105933.19	985.13	1684.07	11310.44	3878.67	63843.09	17232.27	17718.49	7767.01	23400.09	71790.63	11777.90	12390.90	37422.81	2388.48	10774.36	11459.77	4881.48	78444.81	25860.68	20660.52	79914.43	33149.91	34611.23	42733.51	40014.43	43154.15	PC(8:0/22:3)+H	(8:0/22:3)	PC	C38 H71 O8 N1 P1	14.17	700.4912	3.474638899	0.744091141
5.48_452.2789m/z	452.2789	5.48	Accucore_C18_neg	18925.33	10960.89	35449.97	32365.07	19302.12	81381.28	8982.89	17494.78	32869.42	48309.63	7259.34	6468.52	12070.74	9373.08	35332.49	45068.62	21790.51	9874.45	26268.51	57028.45	15872.58	17617.59	20088.63	10205.74	16369.67	17471.23	13353.94	56039.99	23392.16	18548.53	57820.08	16133.78	44167.83	36082.10	37572.63	37924.15	LPE(16:0)-H	(16:0)	LPE	C21 H43 O7 N1 P1	5.51	452.2783	8.91624904	6.467708261
4.01_520.3413m/z	520.3413	4.01	Accucore_C18_pos	18722.41	20935.86	19046.58	18593.14	16045.62	37292.92	9370.12	8927.74	18879.04	31870.98	8868.94	10877.46	16879.54	10672.71	17944.70	18158.84	18851.69	15868.44	13975.17	19795.84	18585.66	17521.56	12979.58	15181.17	27929.11	24154.19	44093.67	21709.08	45845.32	22357.85	25388.15	21162.62	19336.55	28814.85	28370.73	30297.77	LPC(18:2)+H	(18:2)	LPC	C26 H51 O7 N1 P1	4.03	520.3398	3.849258343	8.383179867
2.50_498.2631m/z	498.2631	2.50	Accucore_C18_neg	18407.01	26125.96	22919.44	20701.36	17326.00	22962.64	12308.62	17097.79	26116.62	27384.96	9628.32	11169.00	26311.33	17194.17	22333.20	11619.79	9468.21	9244.08	23777.30	10244.13	6537.21	8641.77	23209.97	5844.19	11601.73	32248.95	9000.30	22068.05	19488.03	33288.88	17314.20	24052.34	32348.34	3533.13	1996.90	18849.46	LPE(20:5)-H	(20:5)	LPE	C25 H41 O7 N1 P1	2.51	498.2626	4.229597556	7.634818104
15.12_867.5178m/z	867.5178	15.12	Accucore_C18_neg	18395.60	7628.27	63058.55	53610.78	13353.45	118498.19	12283.83	28233.08	80997.95	109246.00	11047.54	8884.14	8119.13	18280.03	53846.71	20560.03	18511.17	14162.40	50353.60	54176.16	26739.41	24714.21	13833.77	1073.85	7727.16	10175.32	3865.33	60476.08	12277.73	16390.70	65217.90	10527.67	54888.61	38026.67	37755.30	38414.53	PG(22:5/22:6)-H	(22:5/22:6)	PG	C50 H76 O10 N0 P1	15.11	867.5182	5.918389234	0.792942994
15.90_688.4934m/z	688.4934	15.90	Accucore_C18_neg	18269.20	11069.22	100597.65	88269.47	40075.63	203052.12	4241.51	18095.84	28411.53	144515.39	1035.73	2184.41	12248.63	3985.28	86234.17	21886.83	27686.58	4230.82	25122.45	116404.20	12572.84	15399.70	35529.24	5155.48	18442.55	14922.30	5907.14	121558.55	15025.95	14033.51	115430.81	17227.52	38697.92	51976.42	47955.00	50753.01	PE(18:1/14:0)-H	(18:1/14:0)	PE	C37 H71 O8 N1 P1	15.85	688.4923	3.781692249	1.114950628
5.66_550.3523m/z	550.3523	5.66	Accucore_C18_pos	17802.34	58336.07	19287.35	19384.10	9059.23	15615.88	9786.42	25246.60	36750.78	25911.33	17015.20	15564.52	38373.12	19480.49	19634.30	15543.33	9921.19	28129.55	29747.34	10014.59	18589.47	19419.14	8713.18	7279.88	10457.92	40947.03	7648.91	8521.85	8829.23	22914.72	11853.13	8039.78	26230.35	47681.20	41807.32	44281.21	PC(8:0/11:1)+H	(8:0/11:1)	PC	C27 H53 O8 N1 P1	5.66	550.3503	8.388123514	6.882248737
15.12_905.5200m/z	905.5200	15.12	Accucore_C18_neg	15947.46	2488.59	49566.36	32874.64	17597.57	103122.13	14357.56	35892.05	56969.27	80934.19	14475.65	11645.16	2472.41	19851.38	35904.88	4033.88	6999.27	4054.45	53104.50	50265.78	2305.79	3939.03	17308.16	0.00	3672.29	5049.82	3486.68	42500.17	41892.93	3094.01	44552.25	14586.76	58388.14	32645.71	31009.78	32921.77	PI(18:2/22:6)-H	(18:2/22:6)	PI	C49 H78 O13 N0 P1	15.31	905.5186	18.70061944	0.449773335
16.15_604.4360m/z	604.4360	16.15	Accucore_C18_neg	15468.92	14684.22	20867.47	23544.35	9404.72	35132.09	9363.22	12558.55	39538.45	35848.89	7194.41	4827.34	14329.13	11768.72	21099.42	24472.45	10103.92	11296.97	29899.73	20675.81	16914.72	16253.62	8474.61	2696.69	6762.71	16430.43	5931.73	18382.27	13242.10	22192.86	25850.86	6817.81	25803.78	23617.53	21698.68	22600.32	PE(16:1e/11:0)-H	(16:1e/11:0)	PE	C32 H63 O7 N1 P1	16.14	604.4348	4.701765889	0.647167345
